YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF
2014,2,UNITED KINGDOM*,EG,2223461.9029999999,78148
2014,3,ALBANIA,LA,7433.6679999999997,717
2014,3,ARMENIA,UD,15586.351000000001,809
2014,3,AUSTRIA,LO,183389.046,14641
2014,3,BELGIUM,EB,302949.663,12578
2014,3,BOSNIA AND HERZEGOVINA,LQ,3168.2469999999998,511
2014,3,BULGARIA,LB,26805.696,1968
2014,3,CANARY ISLANDS,GC,308590.43099999998,14194
2014,3,CROATIA,LD,12052.968000000001,1975
2014,3,CYPRUS,LC,41432.002,1648
2014,3,CZECHIA,LK,66136.646999999997,5532
2014,3,DENMARK*,EK,222349.60500000001,14838
2014,3,FINLAND,EF,186477.351,11155
2014,3,FRANCE,LF,1596386.94,76929
2014,3,GEORGIA,UG,15695.227999999999,909
2014,3,GERMANY,ED,2214890.1830000002,89404
2014,3,GREECE,LG,88054.998999999996,9141
2014,3,HUNGARY,LH,45807.4,3615
2014,3,ICELAND,BI,18590.571,1587
2014,3,IRELAND,EI,138384.14300000001,8765
2014,3,ITALY,LI,875639.04,58217
2014,3,KOSOVO,BK,5682.7870000000003,492
2014,3,LATVIA,EV,27485.204000000002,2484
2014,3,LITHUANIA,EY,18211.507000000001,1844
2014,3,LUXEMBOURG,EL,96446.532000000007,2387
2014,3,MALTA,LM,22061.414000000001,1256
2014,3,"MOLDOVA, REPUBLIC OF",LU,6798.192,668
2014,3,MONACO,LN,33.058999999999997,45
2014,3,MONTENEGRO,LY,3700.7660000000001,493
2014,3,NETHERLANDS,EH,801880.11800000002,22456
2014,3,NORTH MACEDONIA,LW,5202.9570000000003,462
2014,3,NORWAY*,EN,259400.11,34701
2014,3,POLAND,EP,134241.43299999999,12493
2014,3,PORTUGAL*,LP,237572.87899999999,11296
2014,3,ROMANIA,LR,70591.675000000003,5365
2014,3,SERBIA,LY,23551.360000000001,2273
2014,3,SLOVAKIA,LZ,6704.7860000000001,877
2014,3,SLOVENIA,LJ,9718.1949999999997,1202
2014,3,SPAIN,LE,915201.56099999999,47705
2014,3,SWEDEN,ES,254327.42300000001,24689
2014,3,SWITZERLAND,LS,402870.14899999998,21487
2014,3,TÜRKIYE,LT,850326.93200000003,43054
2014,3,UNITED KINGDOM*,EG,2541498.5440000002,88456
2014,4,ALBANIA,LA,7238.1360000000004,709
2014,4,ARMENIA,UD,16579.977999999999,860
2014,4,AUSTRIA,LO,185854.39199999999,14262
2014,4,BELGIUM,EB,316810.33899999998,13593
2014,4,BOSNIA AND HERZEGOVINA,LQ,3951.846,574
2014,4,BULGARIA,LB,28217.724999999999,2248
2014,4,CANARY ISLANDS,GC,281091.91499999998,13795
2014,4,CROATIA,LD,25019.141,3019
2014,4,CYPRUS,LC,61818.516000000003,2260
2014,4,CZECHIA,LK,75912.356,5979
2014,4,DENMARK*,EK,218612.57699999999,14622
2014,4,FINLAND,EF,169753.92800000001,10626
2014,4,FRANCE,LF,1677051.608,81266
2014,4,GEORGIA,UG,16789.901000000002,964
2014,4,GERMANY,ED,2233893.0079999999,90041
2014,4,GREECE,LG,160902.163,13916
2014,4,HUNGARY,LH,51544.527999999998,4025
2014,4,ICELAND,BI,19774.587,1617
2014,4,IRELAND,EI,174863.228,10123
2014,4,ITALY,LI,988660.29700000002,64130
2014,4,KOSOVO,BK,6747.6229999999996,548
2014,4,LATVIA,EV,29115.562999999998,2803
2014,4,LITHUANIA,EY,22893.941999999999,2200
2014,4,LUXEMBOURG,EL,98151.771999999997,2507
2014,4,MALTA,LM,30632.420999999998,1647
2014,4,"MOLDOVA, REPUBLIC OF",LU,7767.9620000000004,717
2014,4,MONACO,LN,41.578000000000003,57
2014,4,MONTENEGRO,LY,5331.1409999999996,617
2014,4,NETHERLANDS,EH,829171.48499999999,23717
2014,4,NORTH MACEDONIA,LW,6708.7839999999997,554
2014,4,NORWAY*,EN,247466.80600000001,33013
2014,4,POLAND,EP,147556.34400000001,13261
2014,4,PORTUGAL*,LP,288650.755,13989
2014,4,ROMANIA,LR,76122.665999999997,5615
2014,4,SERBIA,LY,26871.414000000001,2492
2014,4,SLOVAKIA,LZ,8280.1059999999998,931
2014,4,SLOVENIA,LJ,9187.625,1203
2014,4,SPAIN,LE,1113818.7250000001,57820
2014,4,SWEDEN,ES,237819.28,23482
2014,4,SWITZERLAND,LS,393969.891,19964
2014,4,TÜRKIYE,LT,974074.03099999996,47649
2014,4,UNITED KINGDOM*,EG,2683555.9070000001,94430
2014,5,ALBANIA,LA,7087.8379999999997,713
2014,5,ARMENIA,UD,18749.954000000002,951
2014,5,AUSTRIA,LO,197125.348,15227
2014,5,BELGIUM,EB,336743.48200000002,14809
2014,5,BOSNIA AND HERZEGOVINA,LQ,5417.4160000000002,695
2014,5,BULGARIA,LB,42252.745999999999,2924
2014,5,CANARY ISLANDS,GC,222645.177,12400
2014,5,CROATIA,LD,41649.843000000001,4257
2014,5,CYPRUS,LC,89032.285000000003,2946
2014,5,CZECHIA,LK,84345.392999999996,6617
2014,5,DENMARK*,EK,233819.98499999999,16047
2014,5,FINLAND,EF,174295.764,11192
2014,5,FRANCE,LF,1766202.83,85554
2014,5,GEORGIA,UG,19182.786,1111
2014,5,GERMANY,ED,2480943.2659999998,100311
2014,5,GREECE,LG,338076.674,20906
2014,5,HUNGARY,LH,54378.599000000002,4167
2014,5,ICELAND,BI,23357.633999999998,1766
2014,5,IRELAND,EI,197537.11799999999,11029
2014,5,ITALY,LI,1076067.541,70910
2014,5,KOSOVO,BK,7156.6610000000001,574
2014,5,LATVIA,EV,33884.154000000002,2982
2014,5,LITHUANIA,EY,25960.571,2329
2014,5,LUXEMBOURG,EL,95200.729000000007,2687
2014,5,MALTA,LM,33519.264999999999,1824
2014,5,"MOLDOVA, REPUBLIC OF",LU,9211.9650000000001,846
2014,5,MONACO,LN,44.292999999999999,62
2014,5,MONTENEGRO,LY,8099.0919999999996,794
2014,5,NETHERLANDS,EH,892140.74800000002,25768
2014,5,NORTH MACEDONIA,LW,7347.06,621
2014,5,NORWAY*,EN,271530.929,36456
2014,5,POLAND,EP,170157.986,14427
2014,5,PORTUGAL*,LP,311206.03899999999,15417
2014,5,ROMANIA,LR,81754.380999999994,6082
2014,5,SERBIA,LY,28084.521000000001,2669
2014,5,SLOVAKIA,LZ,7658.26,999
2014,5,SLOVENIA,LJ,10795.599,1347
2014,5,SPAIN,LE,1267424.537,65682
2014,5,SWEDEN,ES,258654.05100000001,24958
2014,5,SWITZERLAND,LS,408139.75599999999,21461
2014,5,TÜRKIYE,LT,1187637.4620000001,54639
2014,5,UNITED KINGDOM*,EG,2929539.6129999999,104918
2014,6,ALBANIA,LA,7333.8559999999998,720
2014,6,ARMENIA,UD,19913.241000000002,1021
2014,6,AUSTRIA,LO,206573.747,15832
2014,6,BELGIUM,EB,340915.83299999998,14824
2014,6,BOSNIA AND HERZEGOVINA,LQ,5251.62,717
2014,6,BULGARIA,LB,86079.241999999998,5036
2014,6,CANARY ISLANDS,GC,218387.56899999999,12189
2014,6,CROATIA,LD,53265.968000000001,5283
2014,6,CYPRUS,LC,98208.343999999997,3185
2014,6,CZECHIA,LK,100503.228,7336
2014,6,DENMARK*,EK,249165.592,16512
2014,6,FINLAND,EF,178558.079,10529
2014,6,FRANCE,LF,1796372.371,88525
2014,6,GEORGIA,UG,21287.580999999998,1199
2014,6,GERMANY,ED,2475693.1490000002,99985
2014,6,GREECE,LG,454088.33899999998,26428
2014,6,HUNGARY,LH,57078.258000000002,4357
2014,6,ICELAND,BI,30692.293000000001,2073
2014,6,IRELAND,EI,211209.58100000001,11243
2014,6,ITALY,LI,1154767.6580000001,76730
2014,6,KOSOVO,BK,7016.2089999999998,554
2014,6,LATVIA,EV,36047.748,3047
2014,6,LITHUANIA,EY,25306.499,2263
2014,6,LUXEMBOURG,EL,90645.452000000005,2714
2014,6,MALTA,LM,34937.440999999999,1882
2014,6,"MOLDOVA, REPUBLIC OF",LU,10169.138000000001,851
2014,6,MONACO,LN,53.423000000000002,72
2014,6,MONTENEGRO,LY,17445.276999999998,1332
2014,6,NETHERLANDS,EH,890639.36199999996,25500
2014,6,NORTH MACEDONIA,LW,7507.0439999999999,634
2014,6,NORWAY*,EN,292387.56099999999,36585
2014,6,POLAND,EP,192818.05100000001,15866
2014,6,PORTUGAL*,LP,328160.77100000001,15109
2014,6,ROMANIA,LR,89617.206000000006,6400
2014,6,SERBIA,LY,30710.518,3015
2014,6,SLOVAKIA,LZ,14029.841,1341
2014,6,SLOVENIA,LJ,9993.2870000000003,1398
2014,6,SPAIN,LE,1351816.713,69869
2014,6,SWEDEN,ES,266304.571,24424
2014,6,SWITZERLAND,LS,418749.64199999999,21903
2014,6,TÜRKIYE,LT,1279777.9369999999,58308
2014,6,UNITED KINGDOM*,EG,2949019.4070000001,106011
2014,7,ALBANIA,LA,9229.6389999999992,857
2014,7,ARMENIA,UD,22100.032999999999,1117
2014,7,AUSTRIA,LO,219138.38500000001,16041
2014,7,BELGIUM,EB,366721.24900000001,15420
2014,7,BOSNIA AND HERZEGOVINA,LQ,5822.82,725
2014,7,BULGARIA,LB,99412.485000000001,5668
2014,7,CANARY ISLANDS,GC,248154.33499999999,13536
2014,7,CROATIA,LD,69680.051000000007,6575
2014,7,CYPRUS,LC,106207.82799999999,3529
2014,7,CZECHIA,LK,105663.298,7342
2014,7,DENMARK*,EK,269519.56,15561
2014,7,FINLAND,EF,179813.538,8726
2014,7,FRANCE,LF,1967104.524,92181
2014,7,GEORGIA,UG,23244.758000000002,1305
2014,7,GERMANY,ED,2605833.2319999998,102498
2014,7,GREECE,LG,536936.48899999994,31641
2014,7,HUNGARY,LH,61071.207000000002,4520
2014,7,ICELAND,BI,33901.809000000001,2239
2014,7,IRELAND,EI,226845.16200000001,11738
2014,7,ITALY,LI,1252310.176,83218
2014,7,KOSOVO,BK,10332.736000000001,780
2014,7,LATVIA,EV,36417.868000000002,3259
2014,7,LITHUANIA,EY,25376.437000000002,2343
2014,7,LUXEMBOURG,EL,94643.846000000005,2641
2014,7,MALTA,LM,39408.911,2044
2014,7,"MOLDOVA, REPUBLIC OF",LU,11455.638000000001,945
2014,7,MONACO,LN,55.036999999999999,72
2014,7,MONTENEGRO,LY,19924.383999999998,1514
2014,7,NETHERLANDS,EH,951324.23899999994,26381
2014,7,NORTH MACEDONIA,LW,8558.7160000000003,709
2014,7,NORWAY*,EN,301096.52799999999,33808
2014,7,POLAND,EP,205697.66699999999,16227
2014,7,PORTUGAL*,LP,377671.58600000001,17283
2014,7,ROMANIA,LR,93724.323000000004,6819
2014,7,SERBIA,LY,33820.877,3235
2014,7,SLOVAKIA,LZ,18897.185000000001,1550
2014,7,SLOVENIA,LJ,11050.815000000001,1466
2014,7,SPAIN,LE,1492394.7050000001,76797
2014,7,SWEDEN,ES,258653.595,19843
2014,7,SWITZERLAND,LS,446370.10600000003,22498
2014,7,TÜRKIYE,LT,1357350.11,61022
2014,7,UNITED KINGDOM*,EG,3119095.0469999998,110512
2014,8,ALBANIA,LA,10248.620999999999,902
2014,8,ARMENIA,UD,23426.974999999999,1159
2014,8,AUSTRIA,LO,219447.13,15583
2014,8,BELGIUM,EB,364065.77600000001,14666
2014,8,BOSNIA AND HERZEGOVINA,LQ,5868.04,745
2014,8,BULGARIA,LB,101501.96799999999,5927
2014,8,CANARY ISLANDS,GC,260493.011,13950
2014,8,CROATIA,LD,67262.485000000001,6650
2014,8,CYPRUS,LC,110429.88,3605
2014,8,CZECHIA,LK,106185.171,7365
2014,8,DENMARK*,EK,254901.573,15622
2014,8,FINLAND,EF,182780.64199999999,10489
2014,8,FRANCE,LF,1978189.0160000001,84604
2014,8,GEORGIA,UG,25075.686000000002,1400
2014,8,GERMANY,ED,2606932.1919999998,97842
2014,8,GREECE,LG,548128.50199999998,32713
2014,8,HUNGARY,LH,58955.752999999997,4341
2014,8,ICELAND,BI,32295.701000000001,2188
2014,8,IRELAND,EI,220411.42199999999,11380
2014,8,ITALY,LI,1276140.338,81991
2014,8,KOSOVO,BK,11254.004000000001,845
2014,8,LATVIA,EV,36219.016000000003,3172
2014,8,LITHUANIA,EY,25328.804,2314
2014,8,LUXEMBOURG,EL,101342.871,2464
2014,8,MALTA,LM,39617.934999999998,2137
2014,8,"MOLDOVA, REPUBLIC OF",LU,11845.95,957
2014,8,MONACO,LN,61.295000000000002,78
2014,8,MONTENEGRO,LY,20727.064999999999,1596
2014,8,NETHERLANDS,EH,965096.92299999995,26086
2014,8,NORTH MACEDONIA,LW,8849.8349999999991,720
2014,8,NORWAY*,EN,286220.614,35293
2014,8,POLAND,EP,206372.83199999999,15763
2014,8,PORTUGAL*,LP,382064.87400000001,17463
2014,8,ROMANIA,LR,93422.67,6530
2014,8,SERBIA,LY,33949.137999999999,3214
2014,8,SLOVAKIA,LZ,18071.571,1554
2014,8,SLOVENIA,LJ,10930.581,1435
2014,8,SPAIN,LE,1498712.273,76213
2014,8,SWEDEN,ES,261589.64300000001,22650
2014,8,SWITZERLAND,LS,447250.571,22159
2014,8,TÜRKIYE,LT,1426585.7709999999,64885
2014,8,UNITED KINGDOM*,EG,3125664.74,107632
2014,9,ALBANIA,LA,10427.187,854
2014,9,ARMENIA,UD,19437.398000000001,937
2014,9,AUSTRIA,LO,214233.481,15638
2014,9,BELGIUM,EB,352361.95500000002,15140
2014,9,BOSNIA AND HERZEGOVINA,LQ,5346.05,692
2014,9,BULGARIA,LB,67660.528000000006,4036
2014,9,CANARY ISLANDS,GC,227804.52600000001,12507
2014,9,CROATIA,LD,51942.423000000003,5042
2014,9,CYPRUS,LC,99855.365000000005,3247
2014,9,CZECHIA,LK,100623.231,7316
2014,9,DENMARK*,EK,238224.685,16488
2014,9,FINLAND,EF,178370.04699999999,11315
2014,9,FRANCE,LF,1571012.355,82079
2014,9,GEORGIA,UG,23015.734,1219
2014,9,GERMANY,ED,2572933.2949999999,103786
2014,9,GREECE,LG,450265.14,26434
2014,9,HUNGARY,LH,55893.087,4393
2014,9,ICELAND,BI,28222.085999999999,1790
2014,9,IRELAND,EI,206779.75099999999,10970
2014,9,ITALY,LI,1149863.7439999999,75054
2014,9,KOSOVO,BK,7166.61,582
2014,9,LATVIA,EV,34740.237999999998,2981
2014,9,LITHUANIA,EY,25532.819,2333
2014,9,LUXEMBOURG,EL,97101.97,2654
2014,9,MALTA,LM,34461.250999999997,1885
2014,9,"MOLDOVA, REPUBLIC OF",LU,11359.031999999999,965
2014,9,MONACO,LN,54.569000000000003,69
2014,9,MONTENEGRO,LY,14160.816999999999,1110
2014,9,NETHERLANDS,EH,906267.88300000003,25674
2014,9,NORTH MACEDONIA,LW,8219.8130000000001,658
2014,9,NORWAY*,EN,283935.11599999998,37739
2014,9,POLAND,EP,197101.45800000001,16133
2014,9,PORTUGAL*,LP,341156.54800000001,15376
2014,9,ROMANIA,LR,92687.691000000006,6522
2014,9,SERBIA,LY,30966.855,2950
2014,9,SLOVAKIA,LZ,14892.681,1497
2014,9,SLOVENIA,LJ,9524.1309999999994,1324
2014,9,SPAIN,LE,1339617.6629999999,69089
2014,9,SWEDEN,ES,266067.74800000002,26205
2014,9,SWITZERLAND,LS,421936.82199999999,22331
2014,9,TÜRKIYE,LT,1305783.2749999999,58808
2014,9,UNITED KINGDOM*,EG,2988790.3560000001,107117
2014,10,ALBANIA,LA,7605.4080000000004,755
2014,10,ARMENIA,UD,17912.057000000001,852
2014,10,AUSTRIA,LO,208006.951,15192
2014,10,BELGIUM,EB,341927.31599999999,14523
2014,10,BOSNIA AND HERZEGOVINA,LQ,4832.7290000000003,646
2014,10,BULGARIA,LB,31826.888999999999,2406
2014,10,CANARY ISLANDS,GC,272208.69300000003,13524
2014,10,CROATIA,LD,31978.683000000001,3602
2014,10,CYPRUS,LC,86803.592000000004,2967
2014,10,CZECHIA,LK,80528.058000000005,6286
2014,10,DENMARK*,EK,242189.5,16290
2014,10,FINLAND,EF,185008.14600000001,10922
2014,10,FRANCE,LF,1742151.878,83532
2014,10,GEORGIA,UG,18412.805,1028
2014,10,GERMANY,ED,2553194.4479999999,102703
2014,10,GREECE,LG,287247.97700000001,19168
2014,10,HUNGARY,LH,55950.610999999997,4299
2014,10,ICELAND,BI,24115.901000000002,1709
2014,10,IRELAND,EI,196197.106,10728
2014,10,ITALY,LI,1052089.642,67131
2014,10,KOSOVO,BK,7232.48,572
2014,10,LATVIA,EV,29155.78,2780
2014,10,LITHUANIA,EY,25767.33,2333
2014,10,LUXEMBOURG,EL,104174.145,2624
2014,10,MALTA,LM,33364.125,1848
2014,10,"MOLDOVA, REPUBLIC OF",LU,9787.8130000000001,873
2014,10,MONACO,LN,41.250999999999998,54
2014,10,MONTENEGRO,LY,6289.9350000000004,703
2014,10,NETHERLANDS,EH,908173.04399999999,25364
2014,10,NORTH MACEDONIA,LW,6803.643,578
2014,10,NORWAY*,EN,278124.489,36979
2014,10,POLAND,EP,166222.054,14630
2014,10,PORTUGAL*,LP,314223.87400000001,14634
2014,10,ROMANIA,LR,89676.168999999994,6523
2014,10,SERBIA,LY,28368.501,2630
2014,10,SLOVAKIA,LZ,8722.3610000000008,1080
2014,10,SLOVENIA,LJ,8516.9,1321
2014,10,SPAIN,LE,1219669.7169999999,62580
2014,10,SWEDEN,ES,268988.96799999999,26504
2014,10,SWITZERLAND,LS,426382.196,21792
2014,10,TÜRKIYE,LT,1209059.72,55475
2014,10,UNITED KINGDOM*,EG,2925370.12,103783
2014,11,ALBANIA,LA,6759.0910000000003,662
2014,11,ARMENIA,UD,15036.689,730
2014,11,AUSTRIA,LO,177504.122,13295
2014,11,BELGIUM,EB,311382.66100000002,12638
2014,11,BOSNIA AND HERZEGOVINA,LQ,3462.8780000000002,487
2014,11,BULGARIA,LB,25235.554,1986
2014,11,CANARY ISLANDS,GC,291576.46600000001,13521
2014,11,CROATIA,LD,13114.526,2017
2014,11,CYPRUS,LC,48745.036999999997,1894
2014,11,CZECHIA,LK,61383.75,5151
2014,11,DENMARK*,EK,200521.283,13706
2014,11,FINLAND,EF,162725.32500000001,9862
2014,11,FRANCE,LF,1512409.754,68916
2014,11,GEORGIA,UG,16378.123,899
2014,11,GERMANY,ED,2270946.09,88210
2014,11,GREECE,LG,108621.359,10302
2014,11,HUNGARY,LH,50073.766000000003,3607
2014,11,ICELAND,BI,21239.081999999999,1450
2014,11,IRELAND,EI,154019.07999999999,8951
2014,11,ITALY,LI,850789.76100000006,54246
2014,11,KOSOVO,BK,5863.424,494
2014,11,LATVIA,EV,25010.785,2352
2014,11,LITHUANIA,EY,20330.956999999999,1903
2014,11,LUXEMBOURG,EL,109574.848,2332
2014,11,MALTA,LM,21533.100999999999,1226
2014,11,"MOLDOVA, REPUBLIC OF",LU,9309.0580000000009,839
2014,11,MONACO,LN,20.189,28
2014,11,MONTENEGRO,LY,4322.8789999999999,540
2014,11,NETHERLANDS,EH,796811.18700000003,21280
2014,11,NORTH MACEDONIA,LW,5885.8329999999996,507
2014,11,NORWAY*,EN,237361.962,32473
2014,11,POLAND,EP,142094.23300000001,12423
2014,11,PORTUGAL*,LP,241367.25899999999,11262
2014,11,ROMANIA,LR,79504.864000000001,5789
2014,11,SERBIA,LY,24791.632000000001,2322
2014,11,SLOVAKIA,LZ,6870.9129999999996,903
2014,11,SLOVENIA,LJ,6258.2619999999997,969
2014,11,SPAIN,LE,891828.64300000004,45292
2014,11,SWEDEN,ES,232673.90299999999,22844
2014,11,SWITZERLAND,LS,374006.42599999998,18228
2014,11,TÜRKIYE,LT,905138.27899999998,43708
2014,11,UNITED KINGDOM*,EG,2488323.98,86796
2014,12,ALBANIA,LA,7152.9769999999999,715
2014,12,ARMENIA,UD,17809.217000000001,833
2014,12,AUSTRIA,LO,176733.283,12336
2014,12,BELGIUM,EB,293330.32699999999,11344
2014,12,BOSNIA AND HERZEGOVINA,LQ,3942.6529999999998,497
2014,12,BULGARIA,LB,26570.778999999999,1897
2014,12,CANARY ISLANDS,GC,291907.15500000003,13996
2014,12,CROATIA,LD,12616.147000000001,1894
2014,12,CYPRUS,LC,38540.328999999998,1628
2014,12,CZECHIA,LK,60115.364000000001,4836
2014,12,DENMARK*,EK,188742.33,12031
2014,12,FINLAND,EF,175117.52100000001,9393
2014,12,FRANCE,LF,1587015.916,69075
2014,12,GEORGIA,UG,16565.97,901
2014,12,GERMANY,ED,2070986.3289999999,76949
2014,12,GREECE,LG,103789.97900000001,10431
2014,12,HUNGARY,LH,48366.96,3580
2014,12,ICELAND,BI,18231.396000000001,1348
2014,12,IRELAND,EI,150542.416,8724
2014,12,ITALY,LI,852740.61100000003,53361
2014,12,KOSOVO,BK,6786.9,574
2014,12,LATVIA,EV,24417.718000000001,2326
2014,12,LITHUANIA,EY,19242.929,1846
2014,12,LUXEMBOURG,EL,99952.7,2214
2014,12,MALTA,LM,21004.165000000001,1218
2014,12,"MOLDOVA, REPUBLIC OF",LU,10029.239,870
2014,12,MONACO,LN,14.792,20
2014,12,MONTENEGRO,LY,4245.0609999999997,538
2014,12,NETHERLANDS,EH,782918.11699999997,19986
2014,12,NORTH MACEDONIA,LW,6184.1229999999996,506
2014,12,NORWAY*,EN,215841.196,28552
2014,12,POLAND,EP,138561.97899999999,11852
2014,12,PORTUGAL*,LP,257235.484,11615
2014,12,ROMANIA,LR,72921.601999999999,5385
2014,12,SERBIA,LY,26962.668000000001,2476
2014,12,SLOVAKIA,LZ,7354.6,912
2014,12,SLOVENIA,LJ,7547.7039999999997,1012
2014,12,SPAIN,LE,878530.14800000004,43038
2014,12,SWEDEN,ES,226047.26300000001,19890
2014,12,SWITZERLAND,LS,392134.77600000001,19088
2014,12,TÜRKIYE,LT,875300.228,42806
2014,12,UNITED KINGDOM*,EG,2524689.9550000001,84532
2015,1,ALBANIA,LA,6785.2550000000001,690
2015,1,ARMENIA,UD,14830.448,739
2015,1,AUSTRIA,LO,174229.08300000001,12691
2015,1,BELGIUM,EB,290543.913,11819
2015,1,BOSNIA AND HERZEGOVINA,LQ,3580.2959999999998,461
2015,1,BULGARIA,LB,27621.043000000001,1998
2015,1,CANARY ISLANDS,GC,289049.84600000002,13679
2015,1,CROATIA,LD,12773.189,1945
2015,1,CYPRUS,LC,32612.534,1421
2015,1,CZECHIA,LK,56564.277999999998,4656
2015,1,DENMARK*,EK,197336.63,12315
2015,1,FINLAND,EF,175969.96,9095
2015,1,FRANCE,LF,1542301.1910000001,67356
2015,1,GEORGIA,UG,15258.655000000001,859
2015,1,GERMANY,ED,2118276.4350000001,77735
2015,1,GREECE,LG,98107.801999999996,10212
2015,1,HUNGARY,LH,46887.103999999999,3454
2015,1,ICELAND,BI,17493.484,1466
2015,1,IRELAND,EI,142086.14000000001,8549
2015,1,ITALY,LI,840651.603,54147
2015,1,KOSOVO,BK,6666.9030000000002,542
2015,1,LATVIA,EV,24329.831999999999,2408
2015,1,LITHUANIA,EY,19863.311000000002,1861
2015,1,LUXEMBOURG,EL,93069.319000000003,2122
2015,1,MALTA,LM,19920.196,1208
2015,1,"MOLDOVA, REPUBLIC OF",LU,9638.0249999999996,842
2015,1,MONACO,LN,22.335000000000001,34
2015,1,MONTENEGRO,LY,4494.7139999999999,517
2015,1,NETHERLANDS,EH,777362.31700000004,19716
2015,1,NORTH MACEDONIA,LW,5936.9769999999999,496
2015,1,NORWAY*,EN,222134.67499999999,29921
2015,1,POLAND,EP,142730.69899999999,12141
2015,1,PORTUGAL*,LP,254327.163,11606
2015,1,ROMANIA,LR,70882.846000000005,5434
2015,1,SERBIA,LY,24765.48,2400
2015,1,SLOVAKIA,LZ,6610.643,813
2015,1,SLOVENIA,LJ,7181.2659999999996,1063
2015,1,SPAIN,LE,846081.01500000001,42362
2015,1,SWEDEN,ES,226459.63099999999,19593
2015,1,SWITZERLAND,LS,402015.81699999998,20105
2015,1,TÜRKIYE,LT,869037.02399999998,42044
2015,1,UNITED KINGDOM*,EG,2496387.3139999998,83147
2015,2,ALBANIA,LA,5781.6149999999998,620
2015,2,ARMENIA,UD,12869.366,656
2015,2,AUSTRIA,LO,157487.29500000001,12301
2015,2,BELGIUM,EB,274787.23100000003,11585
2015,2,BOSNIA AND HERZEGOVINA,LQ,3219.998,403
2015,2,BULGARIA,LB,25533.197,1916
2015,2,CANARY ISLANDS,GC,261071.19699999999,12677
2015,2,CROATIA,LD,11798.109,1782
2015,2,CYPRUS,LC,30097.116000000002,1303
2015,2,CZECHIA,LK,50439.17,4329
2015,2,DENMARK*,EK,188042.848,12520
2015,2,FINLAND,EF,163471.13699999999,9407
2015,2,FRANCE,LF,1409253.7749999999,65358
2015,2,GEORGIA,UG,13097.776,744
2015,2,GERMANY,ED,1940940.2109999999,77230
2015,2,GREECE,LG,88850.967000000004,9094
2015,2,HUNGARY,LH,43059.057000000001,3270
2015,2,ICELAND,BI,15931.198,1309
2015,2,IRELAND,EI,128904.921,8118
2015,2,ITALY,LI,752810.06400000001,50225
2015,2,KOSOVO,BK,5134.5649999999996,449
2015,2,LATVIA,EV,21792.003000000001,2109
2015,2,LITHUANIA,EY,17036.771000000001,1818
2015,2,LUXEMBOURG,EL,93412.797000000006,2103
2015,2,MALTA,LM,18464.249,1165
2015,2,"MOLDOVA, REPUBLIC OF",LU,7436.2330000000002,707
2015,2,MONACO,LN,18.539000000000001,29
2015,2,MONTENEGRO,LY,3788.7620000000002,456
2015,2,NETHERLANDS,EH,710140.46400000004,19502
2015,2,NORTH MACEDONIA,LW,5029.7060000000001,443
2015,2,NORWAY*,EN,212953.91099999999,28864
2015,2,POLAND,EP,131927.522,11667
2015,2,PORTUGAL*,LP,223481.40700000001,10485
2015,2,ROMANIA,LR,65482.637999999999,5302
2015,2,SERBIA,LY,21691.924999999999,2117
2015,2,SLOVAKIA,LZ,6184.5240000000003,847
2015,2,SLOVENIA,LJ,6554.9260000000004,978
2015,2,SPAIN,LE,792647.799,40839
2015,2,SWEDEN,ES,220567.182,20529
2015,2,SWITZERLAND,LS,358922.47499999998,18506
2015,2,TÜRKIYE,LT,780558.54599999997,38308
2015,2,UNITED KINGDOM*,EG,2276651.7319999998,81377
2015,3,ALBANIA,LA,6771.9080000000004,721
2015,3,ARMENIA,UD,14783.733,763
2015,3,AUSTRIA,LO,185802.864,14397
2015,3,BELGIUM,EB,315821.25099999999,13205
2015,3,BOSNIA AND HERZEGOVINA,LQ,3998.3020000000001,477
2015,3,BULGARIA,LB,27916.991999999998,2128
2015,3,CANARY ISLANDS,GC,291870.43800000002,13816
2015,3,CROATIA,LD,14991.175999999999,2157
2015,3,CYPRUS,LC,40530.127,1706
2015,3,CZECHIA,LK,62467.34,5300
2015,3,DENMARK*,EK,223888.81099999999,14773
2015,3,FINLAND,EF,184859.10699999999,10880
2015,3,FRANCE,LF,1607496.8629999999,76639
2015,3,GEORGIA,UG,16478.079000000002,882
2015,3,GERMANY,ED,2270626.42,90202
2015,3,GREECE,LG,107444.30100000001,10721
2015,3,HUNGARY,LH,50652.067999999999,3831
2015,3,ICELAND,BI,20946.973999999998,1566
2015,3,IRELAND,EI,156255.11900000001,9431
2015,3,ITALY,LI,889067.52000000002,59241
2015,3,KOSOVO,BK,5946.2219999999998,502
2015,3,LATVIA,EV,27257.141,2519
2015,3,LITHUANIA,EY,20237.060000000001,2149
2015,3,LUXEMBOURG,EL,106429.48,2436
2015,3,MALTA,LM,21889.082999999999,1349
2015,3,"MOLDOVA, REPUBLIC OF",LU,8458.4449999999997,767
2015,3,MONACO,LN,18.306000000000001,28
2015,3,MONTENEGRO,LY,4171.3490000000002,522
2015,3,NETHERLANDS,EH,809884.83299999998,22464
2015,3,NORTH MACEDONIA,LW,5953.665,518
2015,3,NORWAY*,EN,237731.00099999999,32761
2015,3,POLAND,EP,151122.084,13371
